Time;Demand;Year;Month;Day_of_week;Season;Temperature
20;3835;2019;1;1;1;4.9
21;3724;2019;1;1;1;4.2
22;3525;2019;1;1;1;4.2
23;3353;2019;1;1;1;4.2
0;3133;2019;1;2;1;4.3
1;2983;2019;1;2;1;4.7
2;2913;2019;1;2;1;2.4
3;2873;2019;1;2;1;2.2
4;288;2019;1;2;1;2.0
5;2987;2019;1;2;1;2.6
6;3272;2019;1;2;1;4.5
7;3589;2019;1;2;1;6.4
8;3856;2019;1;2;1;7.4
9;3873;2019;1;2;1;8.0
10;3722;2019;1;2;1;9.3
11;3604;2019;1;2;1;9.4
12;3452;2019;1;2;1;8.9
13;3445;2019;1;2;1;8.1
14;3436;2019;1;2;1;8.0
15;3503;2019;1;2;1;6.2
16;3748;2019;1;2;1;6.8
17;4107;2019;1;2;1;5.8
18;4197;2019;1;2;1;5.1
19;4168;2019;1;2;1;5.4
20;4106;2019;1;2;1;4.2
21;3957;2019;1;2;1;4.2
22;372;2019;1;2;1;4.3
23;3494;2019;1;2;1;4.2
0;3231;2019;1;3;1;2.4
1;3099;2019;1;3;1;1.4
2;3039;2019;1;3;1;1.0
3;3017;2019;1;3;1;1.0
4;3077;2019;1;3;1;1.7
5;3326;2019;1;3;1;2.5
6;3863;2019;1;3;1;3.6
7;4239;2019;1;3;1;5.1
8;4573;2019;1;3;1;5.8
9;4777;2019;1;3;1;5.6
10;4724;2019;1;3;1;7.8
11;465;2019;1;3;1;7.4
12;4398;2019;1;3;1;6.7
13;4414;2019;1;3;1;7.0
14;4386;2019;1;3;1;6.4
15;4295;2019;1;3;1;6.1
16;446;2019;1;3;1;5.8
17;4667;2019;1;3;1;8.8
18;4634;2019;1;3;1;9.8
19;4516;2019;1;3;1;9.3
20;437;2019;1;3;1;9.8
21;4173;2019;1;3;1;9.8
22;391;2019;1;3;1;5.1
23;3598;2019;1;3;1;4.1
0;3318;2019;1;4;1;3.6
1;316;2019;1;4;1;3.4
2;3089;2019;1;4;1;2.7
3;3055;2019;1;4;1;2.1
4;3096;2019;1;4;1;3.0
5;3326;2019;1;4;1;4.3
6;3798;2019;1;4;1;7.8
7;4115;2019;1;4;1;9.2
8;4303;2019;1;4;1;10.6
9;4325;2019;1;4;1;10.7
10;4177;2019;1;4;1;10.8
11;4073;2019;1;4;1;10.7
12;3865;2019;1;4;1;9.7
13;4011;2019;1;4;1;9.3
14;4019;2019;1;4;1;8.4
15;4081;2019;1;4;1;7.8
16;4317;2019;1;4;1;7.3
17;4501;2019;1;4;1;6.8
18;4487;2019;1;4;1;6.1
19;4384;2019;1;4;1;5.4
20;4259;2019;1;4;1;5.3
21;4084;2019;1;4;1;4.9
22;3865;2019;1;4;1;4.6
23;3583;2019;1;4;1;4.4
0;3275;2019;1;5;1;4.3
1;3117;2019;1;5;1;4.2
2;3047;2019;1;5;1;3.2
3;3013;2019;1;5;1;2.8
4;3056;2019;1;5;1;2.2
5;3293;2019;1;5;1;2.8
6;381;2019;1;5;1;6.1
7;4166;2019;1;5;1;7.8
8;4357;2019;1;5;1;9.7
9;4343;2019;1;5;1;10.8
10;4176;2019;1;5;1;10.8
11;4024;2019;1;5;1;10.7
12;3775;2019;1;5;1;10.3
13;3855;2019;1;5;1;10.1
14;3848;2019;1;5;1;8.9
15;3877;2019;1;5;1;7.5
16;4083;2019;1;5;1;6.9
17;4346;2019;1;5;1;6.0
18;4364;2019;1;5;1;5.8
19;4272;2019;1;5;1;6.3
20;4164;2019;1;5;1;6.1
21;3997;2019;1;5;1;5.9
22;3803;2019;1;5;1;6.1
23;3555;2019;1;5;1;5.4
0;3282;2019;1;6;1;4.7
1;3123;2019;1;6;1;4.0
2;3066;2019;1;6;1;3.4
3;3041;2019;1;6;1;3.6
4;309;2019;1;6;1;2.9
5;3323;2019;1;6;1;3.4
6;3838;2019;1;6;1;5.1
7;4171;2019;1;6;1;6.4
8;4349;2019;1;6;1;8.3
9;4369;2019;1;6;1;8.9
10;4222;2019;1;6;1;9.3
11;4083;2019;1;6;1;9.5
12;3849;2019;1;6;1;8.5
13;3934;2019;1;6;1;7.8
14;394;2019;1;6;1;7.1
15;4016;2019;1;6;1;6.8
16;422;2019;1;6;1;6.4
17;4474;2019;1;6;1;6.1
18;4479;2019;1;6;1;4.2
19;4386;2019;1;6;1;5.7
20;4266;2019;1;6;1;5.2
21;4104;2019;1;6;1;3.8
22;3924;2019;1;6;1;4.4
23;3691;2019;1;6;1;4.5
0;3402;2019;1;7;1;4.9
1;324;2019;1;7;1;4.3
2;3143;2019;1;7;1;2.3
3;3083;2019;1;7;1;2.2
4;3066;2019;1;7;1;2.4
5;3165;2019;1;7;1;5.3
6;344;2019;1;7;1;6.7
7;3732;2019;1;7;1;8.3
8;3927;2019;1;7;1;10.5
9;3896;2019;1;7;1;10.5
10;3743;2019;1;7;1;10.6
11;3617;2019;1;7;1;10.4
12;3455;2019;1;7;1;10.3
13;3442;2019;1;7;1;9.5
14;3424;2019;1;7;1;7.3
15;3451;2019;1;7;1;6.5
16;3595;2019;1;7;1;5.9
17;3907;2019;1;7;1;6.8
18;3985;2019;1;7;1;7.0
19;3949;2019;1;7;1;6.4
20;3887;2019;1;7;1;5.4
21;3751;2019;1;7;1;5.0
22;3561;2019;1;7;1;3.9
23;3384;2019;1;7;1;4.4
0;3159;2019;1;1;1;3.2
1;3021;2019;1;1;1;3.0
2;2949;2019;1;1;1;2.1
3;2897;2019;1;1;1;3.0
4;2881;2019;1;1;1;2.6
5;2935;2019;1;1;1;3.7
6;3116;2019;1;1;1;5.0
7;3364;2019;1;1;1;6.4
8;3604;2019;1;1;1;9.5
9;3603;2019;1;1;1;9.9
10;3501;2019;1;1;1;11.1
11;3346;2019;1;1;1;11.3
12;3234;2019;1;1;1;11.5
13;3165;2019;1;1;1;11.4
14;3106;2019;1;1;1;9.2
15;3123;2019;1;1;1;9.5
16;3288;2019;1;1;1;9.7
17;3686;2019;1;1;1;8.7
18;381;2019;1;1;1;8.4
19;3794;2019;1;1;1;8.8
20;3769;2019;1;1;1;7.9
21;3613;2019;1;1;1;6.5
22;3385;2019;1;1;1;5.6
23;3164;2019;1;1;1;5.1
0;2948;2019;1;2;1;5.0
1;2839;2019;1;2;1;4.4
2;281;2019;1;2;1;3.6
3;2803;2019;1;2;1;3.6
4;2867;2019;1;2;1;3.1
5;3117;2019;1;2;1;3.8
6;3664;2019;1;2;1;6.0
7;4043;2019;1;2;1;7.4
8;4263;2019;1;2;1;8.6
9;429;2019;1;2;1;9.1
10;4141;2019;1;2;1;9.7
11;4015;2019;1;2;1;9.7
12;3773;2019;1;2;1;8.6
13;3857;2019;1;2;1;8.2
14;3853;2019;1;2;1;7.4
15;3908;2019;1;2;1;6.1
16;4132;2019;1;2;1;5.9
17;4417;2019;1;2;1;5.7
18;4456;2019;1;2;1;3.5
19;4376;2019;1;2;1;3.5
20;429;2019;1;2;1;3.1
21;4138;2019;1;2;1;3.1
22;3924;2019;1;2;1;2.8
23;3671;2019;1;2;1;2.8
0;337;2019;1;3;1;1.8
1;3201;2019;1;3;1;1.3
2;3125;2019;1;3;1;0.8
3;3098;2019;1;3;1;0.3
4;3147;2019;1;3;1;0.6
5;3386;2019;1;3;1;2.0
6;3931;2019;1;3;1;3.9
7;4263;2019;1;3;1;6.2
8;4479;2019;1;3;1;8.2
9;4474;2019;1;3;1;10.1
10;4238;2019;1;3;1;10.4
11;4081;2019;1;3;1;10.0
12;3835;2019;1;3;1;9.5
13;3913;2019;1;3;1;8.8
14;3912;2019;1;3;1;7.8
15;3962;2019;1;3;1;6.7
16;4193;2019;1;3;1;6.0
17;4475;2019;1;3;1;5.0
18;4511;2019;1;3;1;4.8
19;4426;2019;1;3;1;4.3
20;4302;2019;1;3;1;4.0
21;4149;2019;1;3;1;2.9
22;3944;2019;1;3;1;3.7
23;3681;2019;1;3;1;3.7
0;3381;2019;1;4;1;3.8
1;3209;2019;1;4;1;2.6
2;3119;2019;1;4;1;2.9
3;307;2019;1;4;1;2.4
4;3095;2019;1;4;1;1.8
5;3326;2019;1;4;1;2.9
6;3854;2019;1;4;1;4.9
7;4222;2019;1;4;1;6.2
8;4426;2019;1;4;1;8.9
9;4424;2019;1;4;1;10.0
10;4265;2019;1;4;1;9.8
11;4063;2019;1;4;1;11.0
12;3799;2019;1;4;1;10.6
13;3878;2019;1;4;1;10.2
14;3861;2019;1;4;1;9.2
15;3885;2019;1;4;1;8.0
16;4062;2019;1;4;1;8.7
17;4324;2019;1;4;1;8.2
18;4353;2019;1;4;1;7.6
19;4271;2019;1;4;1;8.0
20;4158;2019;1;4;1;8.3
21;3996;2019;1;4;1;6.6
22;379;2019;1;4;1;5.5
23;3518;2019;1;4;1;6.1
0;3227;2019;1;5;1;5.5
1;3074;2019;1;5;1;5.5
2;301;2019;1;5;1;5.0
3;2997;2019;1;5;1;4.3
4;3044;2019;1;5;1;4.3
5;3258;2019;1;5;1;4.8
6;3746;2019;1;5;1;6.1
7;4094;2019;1;5;1;7.7
8;4286;2019;1;5;1;8.5
9;4315;2019;1;5;1;9.1
10;4168;2019;1;5;1;9.7
11;4052;2019;1;5;1;9.6
12;3823;2019;1;5;1;8.8
13;3911;2019;1;5;1;7.6
14;3921;2019;1;5;1;6.8
15;3986;2019;1;5;1;5.6
16;422;2019;1;5;1;5.3
17;4532;2019;1;5;1;5.0
18;4573;2019;1;5;1;4.5
19;4481;2019;1;5;1;4.8
20;4356;2019;1;5;1;3.8
21;4181;2019;1;5;1;4.4
22;3977;2019;1;5;1;4.4
23;3718;2019;1;5;1;3.5
0;3405;2019;1;6;1;4.1
1;3226;2019;1;6;1;4.0
2;3143;2019;1;6;1;3.5
3;3098;2019;1;6;1;3.5
4;3128;2019;1;6;1;4.1
5;3356;2019;1;6;1;6.2
6;3876;2019;1;6;1;7.4
7;4231;2019;1;6;1;8.1
8;4407;2019;1;6;1;8.7
9;4451;2019;1;6;1;8.9
10;4356;2019;1;6;1;8.8
11;4282;2019;1;6;1;8.5
12;4058;2019;1;6;1;7.2
13;4095;2019;1;6;1;6.1
14;4118;2019;1;6;1;6.4
15;4132;2019;1;6;1;6.5
16;4287;2019;1;6;1;5.4
17;4472;2019;1;6;1;4.4
18;4449;2019;1;6;1;5.7
19;4342;2019;1;6;1;7.0
20;4216;2019;1;6;1;6.8
21;4053;2019;1;6;1;5.5
22;3846;2019;1;6;1;4.1
23;3585;2019;1;6;1;3.7
0;3308;2019;1;7;1;2.3
1;3159;2019;1;7;1;2.0
2;3087;2019;1;7;1;3.0
3;3051;2019;1;7;1;2.9
4;3052;2019;1;7;1;3.7
5;3142;2019;1;7;1;5.4
6;3386;2019;1;7;1;6.2
7;3689;2019;1;7;1;7.1
8;3975;2019;1;7;1;9.0
9;4028;2019;1;7;1;8.6
10;3866;2019;1;7;1;8.4
11;372;2019;1;7;1;7.4
12;3595;2019;1;7;1;6.2
13;3636;2019;1;7;1;5.0
14;3683;2019;1;7;1;3.6
15;3745;2019;1;7;1;3.0
16;3927;2019;1;7;1;2.7
17;4248;2019;1;7;1;2.6
18;4333;2019;1;7;1;2.0
19;4278;2019;1;7;1;2.5
20;4208;2019;1;7;1;2.0
21;4072;2019;1;7;1;1.8
22;3844;2019;1;7;1;1.8
23;3623;2019;1;7;1;2.1
0;3354;2019;1;1;1;2.2
1;3185;2019;1;1;1;2.1
2;3078;2019;1;1;1;1.8
3;2994;2019;1;1;1;1.8
4;2963;2019;1;1;1;2.9
5;3031;2019;1;1;1;4.7
6;3256;2019;1;1;1;6.0
7;3501;2019;1;1;1;7.7
8;3652;2019;1;1;1;8.1
9;3639;2019;1;1;1;9.2
10;3533;2019;1;1;1;8.9
11;342;2019;1;1;1;8.4
12;3314;2019;1;1;1;7.6
13;3233;2019;1;1;1;6.6
14;3191;2019;1;1;1;5.7
15;3268;2019;1;1;1;5.5
16;3506;2019;1;1;1;4.5
17;3947;2019;1;1;1;3.6
18;411;2019;1;1;1;3.5
19;4122;2019;1;1;1;3.0
20;4072;2019;1;1;1;1.7
21;393;2019;1;1;1;1.3
22;3682;2019;1;1;1;0.8
23;3454;2019;1;1;1;1.0
0;321;2019;1;2;1;2.2
1;3071;2019;1;2;1;2.5
2;3007;2019;1;2;1;4.2
3;2959;2019;1;2;1;5.1
4;3004;2019;1;2;1;6.7
5;3264;2019;1;2;1;8.1
6;3834;2019;1;2;1;12.1
7;4287;2019;1;2;1;12.8
8;4648;2019;1;2;1;13.0
9;478;2019;1;2;1;12.7
10;4651;2019;1;2;1;11.3
11;4489;2019;1;2;1;10.3
12;412;2019;1;2;1;8.9
13;411;2019;1;2;1;8.6
14;401;2019;1;2;1;8.6
15;3996;2019;1;2;1;7.4
16;4153;2019;1;2;1;7.0
17;4417;2019;1;2;1;6.5
18;4458;2019;1;2;1;5.8
19;4359;2019;1;2;1;5.2
20;4235;2019;1;2;1;4.5
21;406;2019;1;2;1;4.3
22;3836;2019;1;2;1;3.5
23;3564;2019;1;2;1;3.4
0;328;2019;1;3;1;3.6
1;3094;2019;1;3;1;5.6
2;3026;2019;1;3;1;7.4
3;3004;2019;1;3;1;8.7
4;3055;2019;1;3;1;9.0
5;3275;2019;1;3;1;9.3
6;3796;2019;1;3;1;9.3
7;4142;2019;1;3;1;8.6
8;4342;2019;1;3;1;8.1
9;438;2019;1;3;1;7.1
10;4246;2019;1;3;1;5.9
11;4137;2019;1;3;1;5.3
12;3915;2019;1;3;1;5.5
13;4013;2019;1;3;1;5.0
14;4004;2019;1;3;1;4.9
15;4045;2019;1;3;1;4.4
16;4249;2019;1;3;1;4.4
17;4547;2019;1;3;1;3.4
18;4598;2019;1;3;1;2.7
19;4496;2019;1;3;1;2.6
20;4384;2019;1;3;1;1.5
21;4205;2019;1;3;1;2.1
22;3974;2019;1;3;1;1.2
23;3708;2019;1;3;1;0.5
0;34;2019;1;4;1;1.6
1;3249;2019;1;4;1;4.0
2;3176;2019;1;4;1;5.8
3;3146;2019;1;4;1;6.5
4;3195;2019;1;4;1;7.3
5;3422;2019;1;4;1;9.4
6;3952;2019;1;4;1;9.6
7;431;2019;1;4;1;9.4
8;4531;2019;1;4;1;8.9
9;4533;2019;1;4;1;8.2
10;4375;2019;1;4;1;6.5
11;4256;2019;1;4;1;6.1
12;3971;2019;1;4;1;5.9
13;3986;2019;1;4;1;5.9
14;3955;2019;1;4;1;5.5
15;3935;2019;1;4;1;5.5
16;4094;2019;1;4;1;4.3
17;4374;2019;1;4;1;3.8
18;4425;2019;1;4;1;2.8
19;4362;2019;1;4;1;2.9
20;4265;2019;1;4;1;2.6
21;4101;2019;1;4;1;2.6
22;389;2019;1;4;1;2.1
23;3626;2019;1;4;1;2.1
0;334;2019;1;5;1;3.4
1;3188;2019;1;5;1;4.3
2;3116;2019;1;5;1;5.1
3;3078;2019;1;5;1;7.0
4;3122;2019;1;5;1;8.0
5;3357;2019;1;5;1;9.4
6;3872;2019;1;5;1;9.9
7;4264;2019;1;5;1;10.9
8;4662;2019;1;5;1;10.0
9;4838;2019;1;5;1;9.6
10;4701;2019;1;5;1;7.2
11;4538;2019;1;5;1;5.7
12;4219;2019;1;5;1;3.3
13;4245;2019;1;5;1;2.1
14;4203;2019;1;5;1;1.7
15;4182;2019;1;5;1;1.9
16;4349;2019;1;5;1;2.8
17;4498;2019;1;5;1;2.2
18;451;2019;1;5;1;3.0
19;4445;2019;1;5;1;2.8
20;4372;2019;1;5;1;2.3
21;4246;2019;1;5;1;2.2
22;4053;2019;1;5;1;1.8
23;3781;2019;1;5;1;2.2
0;345;2019;2;6;1;3.9
1;3265;2019;2;6;1;5.5
2;3184;2019;2;6;1;6.3
3;3145;2019;2;6;1;7.1
4;3182;2019;2;6;1;8.1
5;3431;2019;2;6;1;7.3
6;3953;2019;2;6;1;7.0
7;429;2019;2;6;1;6.1
8;4505;2019;2;6;1;4.9
9;4572;2019;2;6;1;4.2
10;4406;2019;2;6;1;3.5
11;4246;2019;2;6;1;3.1
12;3952;2019;2;6;1;3.1
13;3999;2019;2;6;1;3.4
14;3975;2019;2;6;1;3.2
15;402;2019;2;6;1;2.4
16;4255;2019;2;6;1;1.1
17;4569;2019;2;6;1;-0.6
18;4627;2019;2;6;1;0.3
19;4546;2019;2;6;1;-0.6
20;4432;2019;2;6;1;-0.1
21;4277;2019;2;6;1;-0.2
22;4087;2019;2;6;1;-0.2
23;388;2019;2;6;1;3.6
0;3614;2019;2;7;1;6.7
1;3389;2019;2;7;1;9.2
2;3262;2019;2;7;1;10.6
3;3174;2019;2;7;1;10.5
4;3159;2019;2;7;1;11.9
5;3252;2019;2;7;1;11.3
6;3533;2019;2;7;1;11.7
7;3789;2019;2;7;1;11.6
8;3951;2019;2;7;1;9.9
9;3892;2019;2;7;1;8.3
10;3708;2019;2;7;1;7.5
11;3546;2019;2;7;1;6.6
12;3367;2019;2;7;1;6.4
13;3314;2019;2;7;1;6.4
14;3258;2019;2;7;1;6.5
15;3276;2019;2;7;1;5.4
16;3428;2019;2;7;1;4.3
17;3758;2019;2;7;1;4.1
18;3883;2019;2;7;1;4.9
19;3854;2019;2;7;1;4.7
20;3799;2019;2;7;1;3.9
21;3656;2019;2;7;1;3.5
22;3467;2019;2;7;1;3.4
23;3278;2019;2;7;1;4.3
0;307;2019;2;1;1;6.7
1;2939;2019;2;1;1;8.9
2;2869;2019;2;1;1;10.1
3;2829;2019;2;1;1;12.5
4;2823;2019;2;1;1;13.2
5;2891;2019;2;1;1;12.1
6;3087;2019;2;1;1;12.1
7;3274;2019;2;1;1;12.7
8;3396;2019;2;1;1;11.7
9;3367;2019;2;1;1;9.8
10;3234;2019;2;1;1;10.7
11;3108;2019;2;1;1;10.4
12;3032;2019;2;1;1;9.3
13;3008;2019;2;1;1;8.7
14;3002;2019;2;1;1;9.5
15;3007;2019;2;1;1;13.3
16;3165;2019;2;1;1;14.3
17;3534;2019;2;1;1;14.6
18;3654;2019;2;1;1;14.1
19;3633;2019;2;1;1;15.0
20;3581;2019;2;1;1;15.7
21;3429;2019;2;1;1;16.1
22;3193;2019;2;1;1;8.5
23;2972;2019;2;1;1;11.1
0;2752;2019;2;2;1;13.1
1;2642;2019;2;2;1;15.2
2;2606;2019;2;2;1;17.8
3;2604;2019;2;2;1;18.2
4;2632;2019;2;2;1;18.7
5;2783;2019;2;2;1;18.3
6;3156;2019;2;2;1;17.1
7;3443;2019;2;2;1;15.5
8;3657;2019;2;2;1;12.8
9;37;2019;2;2;1;11.2
10;3605;2019;2;2;1;10.2
11;3513;2019;2;2;1;9.5
12;3307;2019;2;2;1;8.3
13;3397;2019;2;2;1;7.5
14;3401;2019;2;2;1;7.0
15;3423;2019;2;2;1;6.8
16;3585;2019;2;2;1;6.6
17;3844;2019;2;2;1;6.4
18;392;2019;2;2;1;6.1
19;3854;2019;2;2;1;6.0
20;3771;2019;2;2;1;5.8
21;3646;2019;2;2;1;5.6
22;3496;2019;2;2;1;5.6
23;3271;2019;2;2;1;6.0
0;3027;2019;2;3;1;5.9
1;2909;2019;2;3;1;7.0
2;2862;2019;2;3;1;7.8
3;2845;2019;2;3;1;7.9
4;2884;2019;2;3;1;7.8
5;3073;2019;2;3;1;8.2
6;3506;2019;2;3;1;8.0
7;386;2019;2;3;1;8.1
8;4173;2019;2;3;1;7.6
9;4288;2019;2;3;1;7.6
10;422;2019;2;3;1;6.9
11;4125;2019;2;3;1;6.1
12;3882;2019;2;3;1;5.5
13;3985;2019;2;3;1;6.1
14;3987;2019;2;3;1;6.3
15;3992;2019;2;3;1;6.5
16;414;2019;2;3;1;6.6
17;4329;2019;2;3;1;6.0
18;4346;2019;2;3;1;6.1
19;4231;2019;2;3;1;6.1
20;4099;2019;2;3;1;6.1
21;392;2019;2;3;1;6.3
22;3707;2019;2;3;1;5.9
23;3428;2019;2;3;1;4.7
0;3138;2019;2;4;1;4.7
1;2991;2019;2;4;1;4.5
2;2937;2019;2;4;1;4.7
3;2905;2019;2;4;1;5.3
4;294;2019;2;4;1;5.9
5;3124;2019;2;4;1;6.6
6;3538;2019;2;4;1;6.8
7;3916;2019;2;4;1;7.3
8;4308;2019;2;4;1;6.7
9;4555;2019;2;4;1;6.6
10;4557;2019;2;4;1;6.0
11;4528;2019;2;4;1;5.2
12;4325;2019;2;4;1;5.1
13;4403;2019;2;4;1;5.4
14;435;2019;2;4;1;4.5
15;4239;2019;2;4;1;4.6
16;4213;2019;2;4;1;4.6
17;435;2019;2;4;1;4.4
18;4393;2019;2;4;1;4.5
19;4306;2019;2;4;1;4.5
20;4188;2019;2;4;1;4.7
21;4014;2019;2;4;1;4.5
22;3809;2019;2;4;1;4.3
23;353;2019;2;4;1;4.6
0;3237;2019;2;5;1;6.0
1;308;2019;2;5;1;7.8
2;3015;2019;2;5;1;9.5
3;2993;2019;2;5;1;11.1
4;3038;2019;2;5;1;12.2
5;3272;2019;2;5;1;13.2
6;373;2019;2;5;1;14.4
7;3981;2019;2;5;1;16.2
8;4209;2019;2;5;1;15.0
9;4309;2019;2;5;1;14.5
10;4163;2019;2;5;1;13.8
11;4001;2019;2;5;1;14.0
12;3691;2019;2;5;1;13.8
13;375;2019;2;5;1;12.2
14;3702;2019;2;5;1;10.6
15;3623;2019;2;5;1;10.5
16;3732;2019;2;5;1;9.0
17;3974;2019;2;5;1;8.1
18;4016;2019;2;5;1;7.4
19;3915;2019;2;5;1;6.8
20;3794;2019;2;5;1;6.2
21;363;2019;2;5;1;5.7
22;3458;2019;2;5;1;5.2
23;321;2019;2;5;1;5.6
0;2968;2019;2;6;1;6.4
1;2867;2019;2;6;1;7.0
2;2839;2019;2;6;1;6.9
3;2847;2019;2;6;1;7.4
4;2906;2019;2;6;1;7.1
5;3114;2019;2;6;1;6.8
6;355;2019;2;6;1;7.0
7;3843;2019;2;6;1;6.6
8;4077;2019;2;6;1;6.1
9;4192;2019;2;6;1;5.7
10;4206;2019;2;6;1;5.1
11;4197;2019;2;6;1;4.4
12;3985;2019;2;6;1;4.2
13;4147;2019;2;6;1;4.0
14;414;2019;2;6;1;3.8
15;4137;2019;2;6;1;3.4
16;4272;2019;2;6;1;3.2
17;4496;2019;2;6;1;2.9
18;452;2019;2;6;1;2.6
19;4429;2019;2;6;1;2.4
20;4317;2019;2;6;1;1.6
21;4159;2019;2;6;1;0.1
22;397;2019;2;6;1;-0.4
23;3721;2019;2;6;1;0.1
0;3433;2019;2;7;1;0.0
1;3255;2019;2;7;1;0.2
2;3151;2019;2;7;1;0.0
3;3071;2019;2;7;1;0.3
4;3045;2019;2;7;1;0.7
5;3134;2019;2;7;1;0.7
6;3424;2019;2;7;1;0.6
7;3845;2019;2;7;1;0.7
8;4328;2019;2;7;1;0.3
9;4615;2019;2;7;1;0.5
10;4647;2019;2;7;1;0.5
11;46;2019;2;7;1;0.6
12;4466;2019;2;7;1;0.5
13;4429;2019;2;7;1;0.5
14;4384;2019;2;7;1;0.6
15;438;2019;2;7;1;0.3
16;4462;2019;2;7;1;0.3
17;4621;2019;2;7;1;0.4
18;4623;2019;2;7;1;0.1
19;452;2019;2;7;1;-0.2
20;4402;2019;2;7;1;0.1
21;4199;2019;2;7;1;0.4
22;3927;2019;2;7;1;-0.5
23;3688;2019;2;7;1;1.1
0;3392;2019;2;1;1;3.3
1;3207;2019;2;1;1;4.6
2;3108;2019;2;1;1;6.2
3;3046;2019;2;1;1;6.7
4;3029;2019;2;1;1;7.2
5;31;2019;2;1;1;7.0
6;3305;2019;2;1;1;6.8
7;3603;2019;2;1;1;6.1
8;3893;2019;2;1;1;5.5
9;3946;2019;2;1;1;5.2
10;3787;2019;2;1;1;4.6
11;3608;2019;2;1;1;4.4
12;3463;2019;2;1;1;3.9
13;3335;2019;2;1;1;3.6
14;3289;2019;2;1;1;3.6
15;3343;2019;2;1;1;3.3
16;3557;2019;2;1;1;3.1
17;3961;2019;2;1;1;2.8
18;4127;2019;2;1;1;2.6
19;4109;2019;2;1;1;2.5
20;4063;2019;2;1;1;1.5
21;3918;2019;2;1;1;0.6
22;3681;2019;2;1;1;1.1
23;346;2019;2;1;1;1.7
0;3187;2019;2;2;1;1.4
1;3025;2019;2;2;1;2.1
2;2944;2019;2;2;1;2.6
3;2884;2019;2;2;1;3.1
4;2888;2019;2;2;1;4.0
5;3001;2019;2;2;1;4.0
6;3293;2019;2;2;1;4.2
7;3697;2019;2;2;1;4.3
8;4191;2019;2;2;1;4.3
9;4464;2019;2;2;1;4.2
10;4456;2019;2;2;1;4.1
11;4368;2019;2;2;1;3.9
12;4183;2019;2;2;1;3.6
13;4104;2019;2;2;1;3.9
14;4053;2019;2;2;1;3.9
15;4071;2019;2;2;1;3.4
16;421;2019;2;2;1;1.6
17;4444;2019;2;2;1;1.7
18;4496;2019;2;2;1;2.4
19;442;2019;2;2;1;4.2
20;4323;2019;2;2;1;4.5
21;4132;2019;2;2;1;4.7
22;3865;2019;2;2;1;4.5
23;359;2019;2;2;1;5.6
0;3317;2019;2;3;1;7.1
1;3172;2019;2;3;1;8.1
2;3098;2019;2;3;1;10.3
3;3058;2019;2;3;1;9.3
4;309;2019;2;3;1;9.2
5;3326;2019;2;3;1;9.0
6;3843;2019;2;3;1;8.9
7;4138;2019;2;3;1;7.7
8;4282;2019;2;3;1;7.9
9;4331;2019;2;3;1;8.2
10;4217;2019;2;3;1;6.4
11;4142;2019;2;3;1;5.1
12;3957;2019;2;3;1;4.9
13;4073;2019;2;3;1;4.4
14;4075;2019;2;3;1;3.8
15;4103;2019;2;3;1;3.5
16;4264;2019;2;3;1;3.6
17;4479;2019;2;3;1;3.5
18;452;2019;2;3;1;3.5
19;4426;2019;2;3;1;3.5
20;4322;2019;2;3;1;3.5
21;4157;2019;2;3;1;3.4
22;3939;2019;2;3;1;3.4
23;3655;2019;2;3;1;3.8
0;3346;2019;2;4;1;4.4
1;3174;2019;2;4;1;5.1
2;3087;2019;2;4;1;5.9
3;3051;2019;2;4;1;6.5
4;3072;2019;2;4;1;7.3
5;3286;2019;2;4;1;7.7
6;3782;2019;2;4;1;7.1
7;4205;2019;2;4;1;6.9
8;4571;2019;2;4;1;6.9
9;4737;2019;2;4;1;6.4
10;4611;2019;2;4;1;5.7
11;4448;2019;2;4;1;6.1
12;4134;2019;2;4;1;6.1
13;4193;2019;2;4;1;5.4
14;4128;2019;2;4;1;5.8
15;4123;2019;2;4;1;4.4
16;4277;2019;2;4;1;3.3
17;4488;2019;2;4;1;2.8
18;4526;2019;2;4;1;2.8
19;4439;2019;2;4;1;2.8
20;4315;2019;2;4;1;2.2
21;4136;2019;2;4;1;2.1
22;3911;2019;2;4;1;2.5
23;3631;2019;2;4;1;4.6
0;3336;2019;2;5;1;5.2
1;3178;2019;2;5;1;6.2
2;3106;2019;2;5;1;7.6
3;3073;2019;2;5;1;7.1
4;3112;2019;2;5;1;7.9
5;3334;2019;2;5;1;7.4
6;3846;2019;2;5;1;7.4
7;4192;2019;2;5;1;6.3
8;4398;2019;2;5;1;5.4
9;4518;2019;2;5;1;4.5
10;4451;2019;2;5;1;3.8
11;4323;2019;2;5;1;3.3
12;4103;2019;2;5;1;2.9
13;4162;2019;2;5;1;2.5
14;4125;2019;2;5;1;2.0
15;4102;2019;2;5;1;1.0
16;4254;2019;2;5;1;0.6
17;4544;2019;2;5;1;1.3
18;4663;2019;2;5;1;1.0
19;46;2019;2;5;1;0.9
20;4502;2019;2;5;1;1.3
21;4334;2019;2;5;1;1.6
22;4095;2019;2;5;1;2.4
23;3815;2019;2;5;1;2.8
0;3502;2019;2;6;1;2.8
1;3323;2019;2;6;1;3.0
2;3237;2019;2;6;1;2.9
3;3187;2019;2;6;1;4.2
4;322;2019;2;6;1;4.6
5;345;2019;2;6;1;5.1
6;3978;2019;2;6;1;5.0
7;4348;2019;2;6;1;4.4
